date,country,currency,amount
2019-10-14,Australia,CAD,68069
2019-10-14,South Africa,USD,97809
2019-10-14,United Kingdom,CAD,70461
2019-10-14,United Kingdom,EUR,38052
2019-10-14,Italy,CAD,28627
2019-10-14,South Africa,USD,87400
2019-10-14,United Kingdom,CAD,15149
2019-10-14,Latvia,CAD,17670
2019-10-14,Italy,AUD,13454
2019-10-14,Chile,AUD,81228
2019-10-14,Chile,USD,68163
2019-10-14,Chile,AUD,67290
2019-10-14,United States of America,EUR,11988
2019-10-14,Italy,AUD,26150
2019-10-14,Belgium,CAD,10626
2019-10-14,United States of America,AUD,11313
2019-10-14,Belgium,GBP,658
2019-10-14,Chile,EUR,33879
2019-10-14,Austria,EUR,35405
2019-10-14,Qatar,CAD,49177
2019-10-14,Australia,USD,96215
2019-10-14,United States of America,EUR,54486
2019-10-14,Chile,AUD,26828
2019-10-14,United Kingdom,CAD,98206
2019-10-14,Italy,CAD,64405
2019-10-14,United Arab Emirates,USD,18037
2019-10-14,Chile,AUD,79573
2019-10-14,Italy,GBP,23545
2019-10-14,Australia,GBP,91167
2019-10-14,Italy,AUD,60198
2019-10-14,Belgium,USD,7077
2019-10-14,United Kingdom,USD,4321
2019-10-14,Austria,AUD,563
2019-10-14,United Kingdom,AUD,11761
2019-10-14,South Africa,AUD,87071
2019-10-14,Latvia,EUR,86013
2019-10-14,South Africa,CAD,98043
2019-10-14,South Africa,EUR,66179
2019-10-14,United Kingdom,AUD,42321
2019-10-14,Australia,CAD,50294
2019-10-14,Latvia,EUR,63476
2019-10-14,Latvia,USD,96643
2019-10-14,Austria,AUD,2240
2019-10-14,South Africa,EUR,37411
2019-10-14,Belgium,CAD,40702
2019-10-14,Austria,USD,47446
2019-10-14,South Africa,GBP,22826
2019-10-14,South Africa,AUD,15079
2019-10-14,United States of America,USD,87543
2019-10-14,Australia,EUR,48342
2019-10-14,Belgium,CAD,93261
2019-10-14,Qatar,GBP,61448
2019-10-14,United States of America,EUR,73262
2019-10-14,United Arab Emirates,AUD,58318
2019-10-14,Belgium,CAD,13534
2019-10-14,United States of America,AUD,54957
2019-10-14,United Arab Emirates,CAD,91915
2019-10-14,Italy,USD,3826
2019-10-14,United States of America,AUD,31409
2019-10-14,Australia,EUR,14318
2019-10-14,Chile,GBP,22369
2019-10-14,South Africa,USD,62239
2019-10-14,South Africa,AUD,44441
2019-10-14,United Kingdom,CAD,9851
2019-10-14,United States of America,AUD,57621
2019-10-14,United States of America,AUD,56429
2019-10-14,Belgium,USD,49344
2019-10-14,Austria,EUR,74228
2019-10-14,Austria,CAD,22353
2019-10-14,United Kingdom,GBP,84817
2019-10-14,Austria,AUD,121
2019-10-14,Qatar,GBP,89451
2019-10-14,United Kingdom,EUR,82145
2019-10-14,Italy,USD,46841
2019-10-14,United Kingdom,CAD,13181
2019-10-14,Latvia,EUR,46353
2019-10-14,United Kingdom,USD,69678
2019-10-14,United Arab Emirates,EUR,10442
2019-10-14,United Kingdom,USD,3354
2019-10-14,Qatar,CAD,10153
2019-10-14,Qatar,USD,73174
2019-10-14,Chile,USD,3195
2019-10-14,Australia,EUR,14996
2019-10-14,Italy,USD,32063
2019-10-14,Austria,AUD,63249
2019-10-14,Austria,AUD,34356
2019-10-14,Austria,GBP,81835
2019-10-14,Latvia,EUR,88382
2019-10-14,Latvia,USD,22607
2019-10-14,Chile,AUD,26506
2019-10-14,Latvia,GBP,46031
2019-10-14,South Africa,USD,41795
2019-10-14,Austria,USD,12422
2019-10-14,Italy,USD,45967
2019-10-14,United Arab Emirates,USD,81373
2019-10-14,Qatar,AUD,2249
2019-10-14,Australia,EUR,1587
2019-10-14,Qatar,AUD,68972
2019-10-14,South Africa,CAD,86897
2019-10-14,Austria,CAD,85157
2019-10-14,Chile,EUR,9727
2019-10-14,Chile,USD,8624
2019-10-14,United Arab Emirates,GBP,31913
2019-10-14,Qatar,AUD,78974
2019-10-14,Austria,USD,76867
2019-10-14,Chile,GBP,96528
2019-10-14,United Kingdom,USD,53944
2019-10-14,United States of America,AUD,76498
2019-10-14,Austria,USD,17360
2019-10-14,United Arab Emirates,EUR,60043
2019-10-14,Latvia,CAD,71664
2019-10-14,Chile,USD,13161
2019-10-14,Austria,USD,57309
2019-10-14,Qatar,AUD,68574
2019-10-14,Italy,AUD,86613
2019-10-14,United Arab Emirates,AUD,32347
2019-10-14,Chile,EUR,99549
2019-10-14,Qatar,USD,19432
2019-10-14,South Africa,USD,71796
2019-10-14,Chile,CAD,59857
2019-10-14,Austria,AUD,36248
2019-10-14,United Kingdom,USD,48603
2019-10-14,Latvia,GBP,22661
2019-10-14,Belgium,AUD,97270
2019-10-14,Belgium,USD,23803
2019-10-14,Australia,USD,27608
2019-10-14,Italy,CAD,7914
2019-10-14,United States of America,AUD,66149
2019-10-14,United Arab Emirates,USD,74396
2019-10-14,United States of America,GBP,85931
2019-10-14,United Kingdom,AUD,19210
2019-10-14,United States of America,USD,58009
2019-10-14,Austria,EUR,3228
2019-10-14,Austria,EUR,13954
2019-10-14,United Kingdom,USD,58510
2019-10-14,Australia,GBP,48000
2019-10-14,Chile,EUR,9404
2019-10-14,Australia,CAD,62612
2019-10-14,Belgium,USD,96867
2019-10-14,South Africa,AUD,87609
2019-10-14,Belgium,USD,70973
2019-10-14,United Arab Emirates,AUD,85124
2019-10-14,Qatar,AUD,6725
2019-10-14,United Kingdom,CAD,39310
2019-10-14,Chile,USD,52771
2019-10-14,Italy,AUD,56529
2019-10-14,United Kingdom,USD,65354
2019-10-15,United States of America,USD,91498
2019-10-15,Australia,GBP,4888
2019-10-15,Chile,CAD,82893
2019-10-15,Belgium,AUD,21570
2019-10-15,Latvia,EUR,37800
2019-10-15,United Kingdom,AUD,48231
2019-10-15,South Africa,CAD,77322
2019-10-15,Australia,EUR,79734
2019-10-15,United Kingdom,CAD,85088
2019-10-15,Qatar,AUD,29208
2019-10-15,United States of America,AUD,445
2019-10-15,Italy,EUR,13547
2019-10-15,Belgium,EUR,14683
2019-10-15,South Africa,USD,1041
2019-10-15,Qatar,GBP,35029
2019-10-15,Australia,AUD,87277
2019-10-15,Belgium,AUD,3924
2019-10-15,Chile,CAD,19035
2019-10-15,Belgium,CAD,56043
2019-10-15,Austria,AUD,88121
2019-10-15,United States of America,CAD,86715
2019-10-15,Italy,GBP,68116
2019-10-15,Qatar,USD,19717
2019-10-15,South Africa,CAD,67316
2019-10-15,United Arab Emirates,CAD,58108
2019-10-15,Latvia,CAD,33434
2019-10-15,Qatar,GBP,13201
2019-10-15,Qatar,CAD,36364
2019-10-15,United Kingdom,EUR,71403
2019-10-15,United States of America,AUD,29831
2019-10-15,Latvia,GBP,86811
2019-10-15,Austria,USD,53543
2019-10-15,Latvia,AUD,51830
2019-10-15,Chile,GBP,42827
2019-10-15,United Arab Emirates,EUR,88121
2019-10-15,Chile,CAD,32786
2019-10-15,United Arab Emirates,USD,82168
2019-10-15,South Africa,GBP,79994
2019-10-15,United States of America,AUD,98733
2019-10-15,Belgium,GBP,33851
2019-10-15,United Kingdom,EUR,96657
2019-10-15,Chile,CAD,17930
2019-10-15,United States of America,USD,47512
2019-10-15,Australia,GBP,47602
2019-10-15,Austria,AUD,79722
2019-10-15,Latvia,AUD,64402
2019-10-15,Latvia,GBP,97032
2019-10-15,Belgium,USD,88288
2019-10-15,United Kingdom,AUD,97751
2019-10-15,Qatar,USD,25767
2019-10-15,United Kingdom,GBP,3465
2019-10-15,Italy,CAD,2173
2019-10-15,Belgium,EUR,50288
2019-10-15,Chile,AUD,84832
2019-10-15,Italy,AUD,79687
2019-10-15,Australia,AUD,24826
2019-10-15,South Africa,CAD,76288
2019-10-15,Australia,AUD,38118
2019-10-15,South Africa,GBP,61845
2019-10-15,Latvia,USD,92397
2019-10-15,Italy,USD,20623
2019-10-15,South Africa,CAD,84392
2019-10-15,South Africa,AUD,61804
2019-10-15,United Kingdom,EUR,10442
2019-10-15,Belgium,USD,50107
2019-10-15,Austria,AUD,77297
2019-10-15,Austria,GBP,63266
2019-10-15,United Arab Emirates,GBP,73008
2019-10-15,Qatar,USD,95686
2019-10-15,United Arab Emirates,CAD,8408
2019-10-15,Australia,USD,39507
2019-10-15,Australia,CAD,59209
2019-10-15,United States of America,AUD,47547
2019-10-15,United States of America,CAD,60739
2019-10-15,United States of America,AUD,52883
2019-10-15,Italy,EUR,29204
2019-10-15,Qatar,AUD,56301
2019-10-15,Australia,GBP,81383
2019-10-15,Austria,AUD,55212
2019-10-15,Austria,CAD,72102
2019-10-15,Australia,CAD,60170
2019-10-15,Austria,EUR,30322
2019-10-15,Belgium,USD,48782
2019-10-15,Latvia,EUR,7498
2019-10-15,Belgium,AUD,10864
2019-10-15,United Arab Emirates,GBP,51421
2019-10-15,Australia,GBP,16420
2019-10-15,United Kingdom,CAD,37168
2019-10-15,United Kingdom,AUD,20346
2019-10-15,Latvia,USD,69081
2019-10-15,South Africa,GBP,75856
2019-10-15,Latvia,EUR,91704
2019-10-15,Chile,AUD,58415
2019-10-15,United Arab Emirates,USD,3667
2019-10-15,Qatar,CAD,7622
2019-10-15,United Kingdom,GBP,36109
2019-10-15,Italy,AUD,66852
2019-10-15,South Africa,AUD,45167
2019-10-15,United Arab Emirates,AUD,14645
2019-10-15,Italy,AUD,56508
2019-10-15,South Africa,EUR,84145
2019-10-15,Latvia,EUR,3107
2019-10-15,Qatar,GBP,42108
2019-10-15,Chile,EUR,27718
2019-10-15,Belgium,CAD,1175
2019-10-15,Latvia,EUR,59251
2019-10-15,Qatar,GBP,79007
2019-10-15,Austria,GBP,23019
2019-10-15,Austria,CAD,89433
2019-10-15,United Arab Emirates,USD,20243
2019-10-15,United Arab Emirates,EUR,94535
2019-10-15,Australia,EUR,53121
2019-10-15,South Africa,GBP,92735
2019-10-15,Qatar,EUR,88395
2019-10-15,Chile,CAD,7176
2019-10-15,Belgium,CAD,39938
2019-10-15,South Africa,CAD,94726
2019-10-15,Australia,EUR,79638
2019-10-15,South Africa,AUD,59896
2019-10-15,United States of America,USD,51082
2019-10-15,United States of America,CAD,50346
2019-10-15,United Kingdom,GBP,48989
2019-10-15,Austria,CAD,8929
2019-10-15,United States of America,GBP,95663
2019-10-15,United Kingdom,GBP,19868
2019-10-15,United Arab Emirates,AUD,41236
2019-10-15,Australia,EUR,92680
2019-10-15,United Arab Emirates,USD,20940
2019-10-15,United Arab Emirates,USD,60934
2019-10-15,Austria,EUR,42024
2019-10-15,South Africa,CAD,48816
2019-10-15,Italy,EUR,83468
2019-10-15,Chile,AUD,63596
2019-10-15,Australia,USD,37472
2019-10-15,Austria,EUR,1294
2019-10-15,Belgium,AUD,38861
2019-10-15,Qatar,GBP,90110
2019-10-15,Chile,USD,35714
2019-10-15,Chile,USD,15819
2019-10-15,Belgium,EUR,58059
2019-10-15,United Kingdom,CAD,57820
2019-10-15,Australia,GBP,6544
2019-10-15,South Africa,AUD,28944
2019-10-15,Chile,EUR,82254
2019-10-15,Qatar,EUR,25246
2019-10-15,Qatar,GBP,63574
2019-10-15,South Africa,CAD,52602
2019-10-15,United Arab Emirates,USD,676
2019-10-15,Austria,GBP,72178
2019-10-15,Australia,CAD,75007
2019-10-15,Latvia,USD,44259
2019-10-15,Qatar,CAD,19413
2019-10-15,Italy,EUR,89700
2019-10-15,Austria,USD,36191
2019-10-15,Italy,AUD,30115
2019-10-15,Austria,CAD,15458
2019-10-15,Austria,AUD,18498
2019-10-15,United Arab Emirates,GBP,17460
2019-10-15,Austria,GBP,68535
2019-10-15,Belgium,CAD,61387
2019-10-15,Austria,AUD,7220
2019-10-15,Latvia,EUR,42800
2019-10-15,Australia,AUD,59843
2019-10-15,Chile,GBP,27498
2019-10-15,Belgium,AUD,79275
2019-10-15,Latvia,USD,60314
2019-10-15,Australia,CAD,63154
2019-10-15,Australia,AUD,66684
2019-10-15,Latvia,GBP,53969
2019-10-15,Belgium,USD,44257
2019-10-15,Australia,GBP,59144
2019-10-15,Qatar,CAD,75277
2019-10-15,Belgium,AUD,15850
2019-10-15,United Kingdom,GBP,16407
2019-10-15,Austria,AUD,98230
2019-10-15,South Africa,EUR,87873
2019-10-15,United States of America,USD,49768
2019-10-15,Belgium,AUD,12559
2019-10-15,Chile,EUR,11332
2019-10-15,Belgium,USD,18492
2019-10-15,Qatar,CAD,41571
2019-10-15,United States of America,GBP,93256
2019-10-15,United Kingdom,CAD,59288
2019-10-15,Italy,GBP,88787
2019-10-15,Italy,GBP,34412
2019-10-15,Chile,CAD,52485
2019-10-15,Belgium,USD,36472
2019-10-15,United Kingdom,USD,66920
2019-10-15,Australia,USD,43264
2019-10-15,United States of America,EUR,44528
2019-10-15,United Kingdom,GBP,93054
2019-10-15,United Arab Emirates,EUR,35313
2019-10-15,United Kingdom,AUD,15501
2019-10-15,Australia,GBP,7249
2019-10-15,United Arab Emirates,GBP,15782
2019-10-15,Australia,GBP,30674
2019-10-15,Australia,USD,16354
2019-10-15,Qatar,GBP,65470
2019-10-15,Austria,USD,62470
2019-10-15,Qatar,USD,81803
2019-10-15,Austria,EUR,68663
2019-10-15,United Arab Emirates,AUD,22204
2019-10-15,Chile,GBP,19781
2019-10-15,South Africa,EUR,18835
2019-10-15,Belgium,EUR,37620
2019-10-15,Austria,USD,12536
2019-10-15,Austria,USD,4068
2019-10-15,South Africa,AUD,25133
2019-10-15,Australia,GBP,4439
2019-10-15,Latvia,USD,94799
2019-10-15,Qatar,AUD,34708
2019-10-15,United States of America,AUD,98413
2019-10-15,United Kingdom,GBP,56571
2019-10-15,Austria,CAD,64842
2019-10-15,South Africa,USD,29344
2019-10-15,Italy,USD,25020
2019-10-15,South Africa,GBP,85158
2019-10-15,Qatar,AUD,32679
2019-10-15,United Kingdom,USD,14567
2019-10-15,Qatar,AUD,62516
2019-10-15,Qatar,GBP,68375
2019-10-15,Latvia,GBP,98071
2019-10-15,South Africa,AUD,84422
2019-10-15,Chile,EUR,13266
2019-10-15,Qatar,EUR,96860
2019-10-15,Austria,USD,29581
2019-10-15,South Africa,USD,67154
2019-10-15,Austria,CAD,92423
2019-10-15,Chile,GBP,70257
2019-10-15,Belgium,EUR,6498
2019-10-15,Belgium,AUD,79371
2019-10-15,Latvia,USD,76474
2019-10-15,Italy,AUD,63507
2019-10-15,South Africa,AUD,57429
2019-10-15,South Africa,USD,30622
2019-10-15,Qatar,USD,58950
2019-10-15,South Africa,GBP,29085
2019-10-15,United Kingdom,CAD,16805
2019-10-15,Latvia,GBP,34062
2019-10-15,Latvia,USD,32850
2019-10-15,Austria,USD,92677
2019-10-15,Belgium,GBP,54922
2019-10-15,Belgium,USD,65238
2019-10-15,Austria,CAD,92032
2019-10-15,United Arab Emirates,USD,75650
2019-10-15,Belgium,AUD,77644
2019-10-15,Austria,EUR,64117
2019-10-15,United States of America,CAD,10974
2019-10-15,Austria,GBP,88214
2019-10-15,Austria,EUR,99022
2019-10-15,United Kingdom,CAD,59436
2019-10-15,Austria,USD,21056
2019-10-15,United Kingdom,AUD,31449
2019-10-15,Australia,USD,19780
2019-10-15,Italy,EUR,16409
2019-10-15,United States of America,USD,28650
2019-10-15,Austria,AUD,84929
2019-10-15,Australia,CAD,61325
2019-10-15,Australia,EUR,36190
2019-10-15,Austria,CAD,82136
2019-10-15,Belgium,GBP,64321
2019-10-15,United States of America,USD,86230
2019-10-15,Latvia,GBP,56035
2019-10-15,South Africa,AUD,7758
2019-10-15,Austria,EUR,53042
2019-10-15,United States of America,USD,48270
2019-10-15,United States of America,CAD,53323
2019-10-15,South Africa,GBP,9074
2019-10-15,Latvia,CAD,86671
2019-10-15,Qatar,CAD,16304
2019-10-15,United Kingdom,GBP,34516
2019-10-15,Austria,GBP,37620
2019-10-15,South Africa,AUD,86543
2019-10-15,South Africa,AUD,57030
2019-10-15,Italy,AUD,79367
2019-10-15,Italy,USD,48422
2019-10-15,Italy,GBP,22326
2019-10-15,Australia,USD,43659
2019-10-15,Chile,CAD,81281
2019-10-15,Australia,EUR,38389
2019-10-15,Austria,EUR,60291
2019-10-15,United Kingdom,AUD,68160
2019-10-15,Austria,AUD,39775
2019-10-15,United Kingdom,GBP,21472
2019-10-15,United States of America,GBP,64994
2019-10-15,Austria,CAD,41537
2019-10-15,United Kingdom,AUD,97502
2019-10-15,Italy,GBP,66460
2019-10-15,Austria,GBP,75426
2019-10-15,Chile,EUR,49839
2019-10-15,Latvia,CAD,66539
2019-10-15,Chile,USD,13706
2019-10-15,United States of America,EUR,83564
2019-10-15,Australia,USD,97923
2019-10-15,United Kingdom,CAD,27357
2019-10-15,Austria,USD,18861
2019-10-15,Qatar,AUD,34815
2019-10-15,Austria,AUD,3482
2019-10-15,Latvia,AUD,17956
2019-10-15,Chile,GBP,57285
2019-10-15,Chile,EUR,9244
2019-10-15,Belgium,EUR,36065
2019-10-15,Australia,CAD,22670
2019-10-15,South Africa,AUD,61101
2019-10-15,Australia,EUR,97268
2019-10-15,Austria,CAD,15177
2019-10-15,Australia,AUD,6872
2019-10-15,United Arab Emirates,EUR,41563
2019-10-15,Belgium,USD,35499
2019-10-15,United Arab Emirates,GBP,75707
2019-10-15,Chile,AUD,85226
2019-10-15,Latvia,AUD,29417
2019-10-15,Latvia,AUD,88360
2019-10-15,Chile,USD,10284
2019-10-15,Italy,CAD,26324
2019-10-15,United Arab Emirates,CAD,37294
2019-10-15,United States of America,AUD,92214
2019-10-15,United Kingdom,AUD,14368
2019-10-15,Italy,AUD,42764
2019-10-15,Belgium,USD,46377
2019-10-15,Latvia,USD,10781
2019-10-15,South Africa,USD,81136
2019-10-15,South Africa,CAD,77553
2019-10-15,Latvia,CAD,88073
2019-10-15,United Arab Emirates,CAD,86476
2019-10-15,Belgium,EUR,70623
2019-10-15,Belgium,USD,85014
2019-10-15,United Arab Emirates,USD,42726
2019-10-15,Australia,GBP,85984
2019-10-15,Italy,GBP,73303
2019-10-15,Australia,GBP,60633
2019-10-15,South Africa,USD,14123
2019-10-15,Latvia,EUR,98023
2019-10-15,Latvia,AUD,60592
2019-10-15,Italy,AUD,98647
2019-10-15,United Arab Emirates,GBP,76767
2019-10-15,United States of America,AUD,21790
2019-10-15,United States of America,EUR,96662
2019-10-15,Austria,EUR,8447
2019-10-15,United States of America,USD,65463
2019-10-15,United Arab Emirates,AUD,85533
2019-10-15,United Arab Emirates,AUD,75829
2019-10-15,Italy,USD,76758
2019-10-15,Italy,USD,17865
2019-10-15,Belgium,CAD,91052
2019-10-15,South Africa,EUR,35676
2019-10-15,United Kingdom,CAD,33837
2019-10-15,United States of America,CAD,76000
2019-10-15,Latvia,CAD,86853
2019-10-15,Latvia,EUR,95156
2019-10-15,United Kingdom,EUR,70916
2019-10-15,United Kingdom,AUD,84730
2019-10-15,Qatar,USD,8922
2019-10-15,Latvia,EUR,52028
2019-10-15,United Kingdom,GBP,33470
2019-10-15,Latvia,EUR,58375
2019-10-15,Italy,CAD,3323
2019-10-15,Australia,EUR,61593
2019-10-15,Austria,CAD,4338
2019-10-15,Chile,AUD,44392
2019-10-15,Australia,CAD,37908
2019-10-15,United Kingdom,GBP,30627
2019-10-15,United Kingdom,CAD,86934
2019-10-15,Qatar,GBP,18716
2019-10-15,United Arab Emirates,GBP,7615
2019-10-15,South Africa,GBP,83141
2019-10-15,United Arab Emirates,CAD,91695
2019-10-15,United Kingdom,EUR,96305
2019-10-15,Chile,CAD,92167
2019-10-15,Australia,GBP,53530
2019-10-15,Italy,USD,46104
2019-10-15,Qatar,GBP,48318
2019-10-15,Chile,GBP,51804
2019-10-15,Qatar,USD,6994
2019-10-15,Chile,CAD,30868
2019-10-15,Chile,GBP,51647
2019-10-15,United States of America,USD,39189
2019-10-15,Belgium,CAD,50474
2019-10-15,Chile,EUR,48078
2019-10-15,Chile,GBP,25408
2019-10-15,Chile,CAD,1935
2019-10-15,Latvia,GBP,53153
2019-10-15,Latvia,USD,15615
2019-10-15,Australia,EUR,7873
2019-10-15,United Kingdom,GBP,46950
2019-10-15,United States of America,USD,33810
2019-10-15,Chile,CAD,24627
2019-10-15,Australia,CAD,81217
2019-10-15,Italy,USD,82888
2019-10-15,Latvia,EUR,19297
2019-10-15,Italy,USD,72919
2019-10-15,Italy,CAD,14576
2019-10-15,South Africa,CAD,73738
2019-10-15,Latvia,CAD,89458
2019-10-15,United Kingdom,EUR,34312
2019-10-15,Chile,EUR,30006
2019-10-15,United Kingdom,USD,69047
2019-10-15,Qatar,EUR,42072
2019-10-15,Australia,USD,68351
2019-10-15,Austria,AUD,14082
2019-10-15,Chile,EUR,48294
2019-10-15,Australia,USD,82287
2019-10-15,United States of America,USD,71596
2019-10-15,United Kingdom,GBP,21774
2019-10-15,United Kingdom,AUD,64633
2019-10-15,Latvia,EUR,28113
2019-10-15,South Africa,EUR,15876
2019-10-15,United Arab Emirates,EUR,41802
2019-10-15,Australia,CAD,81435
2019-10-15,Australia,AUD,33900
2019-10-15,Chile,CAD,84694
2019-10-15,Belgium,EUR,20446
2019-10-15,United Kingdom,AUD,54281
2019-10-15,Latvia,GBP,43485
2019-10-15,Chile,EUR,44576
2019-10-15,United States of America,CAD,47048
2019-10-15,Austria,GBP,52998
2019-10-15,Latvia,EUR,70238
2019-10-15,United Kingdom,GBP,69979
2019-10-15,Austria,EUR,98642
2019-10-15,United Kingdom,AUD,84829
2019-10-15,Austria,USD,56858
2019-10-15,Italy,EUR,57679
2019-10-15,Belgium,GBP,14212
2019-10-15,United Kingdom,EUR,63325
2019-10-15,United Kingdom,EUR,57636
2019-10-15,Qatar,GBP,73499
2019-10-15,Latvia,USD,64715
2019-10-15,Chile,CAD,43961
2019-10-15,Italy,GBP,24334
2019-10-15,Chile,CAD,47800
2019-10-15,South Africa,CAD,99920
2019-10-15,United States of America,AUD,41616
2019-10-15,Chile,EUR,97650
2019-10-15,United Kingdom,CAD,98067
2019-10-15,Latvia,EUR,74788
2019-10-15,South Africa,USD,35113
2019-10-15,United Kingdom,GBP,52784
2019-10-15,Latvia,GBP,88834
2019-10-15,Belgium,GBP,55605
2019-10-15,Austria,CAD,51348
2019-10-15,United Arab Emirates,CAD,31735
2019-10-15,Chile,USD,86868
2019-10-15,Italy,AUD,18061
2019-10-15,Italy,USD,51692
2019-10-15,South Africa,GBP,96875
2019-10-15,Belgium,EUR,1947
2019-10-15,Qatar,USD,87018
2019-10-15,Italy,AUD,9651
2019-10-15,United Arab Emirates,USD,35905
2019-10-15,United Arab Emirates,USD,43357
2019-10-15,Italy,CAD,13978
2019-10-15,United Arab Emirates,EUR,42543
2019-10-15,South Africa,GBP,11927
2019-10-15,South Africa,AUD,42325
2019-10-15,United Arab Emirates,EUR,98804
2019-10-15,United States of America,USD,93775
2019-10-15,United Arab Emirates,CAD,39595
2019-10-15,Australia,GBP,98611
2019-10-15,Latvia,EUR,59848
2019-10-15,Qatar,CAD,19582
2019-10-15,South Africa,GBP,49186
2019-10-15,Australia,AUD,7192
2019-10-15,United Kingdom,GBP,75158
2019-10-15,United Arab Emirates,EUR,40368
2019-10-15,United States of America,USD,49667
2019-10-15,Belgium,CAD,65305
2019-10-15,Italy,EUR,46574
2019-10-15,Italy,GBP,820
2019-10-15,United Kingdom,EUR,64556
2019-10-15,United States of America,USD,80086
2019-10-15,Latvia,CAD,2379
2019-10-15,Latvia,GBP,67608
2019-10-15,United Arab Emirates,USD,8178
2019-10-15,Belgium,CAD,16611
2019-10-15,Australia,GBP,13221
2019-10-15,Austria,EUR,77004
2019-10-15,Chile,USD,63835
2019-10-15,United Arab Emirates,AUD,49474
2019-10-15,Latvia,EUR,69771
2019-10-15,United Kingdom,CAD,38734
2019-10-15,United Kingdom,USD,23612
2019-10-15,South Africa,CAD,60995
2019-10-15,United Kingdom,GBP,47011
2019-10-15,Belgium,GBP,61444
2019-10-15,Qatar,EUR,30682
2019-10-16,Qatar,AUD,95423
2019-10-16,Latvia,EUR,80343
2019-10-16,Austria,AUD,49823
2019-10-16,United Kingdom,USD,32339
2019-10-16,Australia,EUR,49133
2019-10-16,Italy,AUD,75566
2019-10-16,Austria,EUR,47577
2019-10-16,Australia,GBP,39129
2019-10-16,Belgium,CAD,76633
2019-10-16,Italy,CAD,34135
2019-10-16,Latvia,GBP,70823
2019-10-16,South Africa,EUR,42744
2019-10-16,United Kingdom,CAD,66679
2019-10-16,United Arab Emirates,CAD,86224
2019-10-16,Austria,USD,97649
2019-10-16,Chile,USD,24848
2019-10-16,Austria,EUR,87894
2019-10-16,Australia,USD,5513
2019-10-16,Chile,EUR,27020
2019-10-16,Chile,CAD,10142
2019-10-16,United Kingdom,GBP,15412
2019-10-16,South Africa,GBP,52943
2019-10-16,Qatar,EUR,86461
2019-10-16,Chile,USD,45666
2019-10-16,Italy,USD,22291
2019-10-16,Italy,USD,89133
2019-10-16,Belgium,USD,43818
2019-10-16,United Kingdom,USD,3880
2019-10-16,Austria,CAD,71215
2019-10-16,South Africa,GBP,74297
2019-10-16,Belgium,AUD,51993
2019-10-16,United Arab Emirates,USD,89309
2019-10-16,United Arab Emirates,AUD,94009
2019-10-16,South Africa,EUR,98706
2019-10-16,Belgium,USD,40595
2019-10-16,Latvia,USD,40408
2019-10-16,Italy,USD,59501
2019-10-16,Latvia,AUD,58221
2019-10-16,United Kingdom,EUR,96468
2019-10-16,United States of America,GBP,84054
2019-10-16,United Arab Emirates,USD,67453
2019-10-16,United States of America,USD,71732
2019-10-16,Chile,AUD,80763
2019-10-16,Chile,CAD,3960
2019-10-16,Qatar,USD,56435
2019-10-16,Qatar,GBP,33229
2019-10-16,Australia,AUD,8744
2019-10-16,Belgium,GBP,65070
2019-10-16,United Kingdom,USD,90034
2019-10-16,Chile,CAD,92084
2019-10-16,United Kingdom,GBP,24030
2019-10-16,Austria,EUR,56927
2019-10-16,United Arab Emirates,USD,80633
2019-10-16,United Arab Emirates,AUD,1082
2019-10-16,Qatar,AUD,44971
2019-10-16,Austria,GBP,77656
2019-10-16,United Arab Emirates,AUD,74129
2019-10-16,Belgium,EUR,87092
2019-10-16,Latvia,AUD,16051
2019-10-16,United Arab Emirates,GBP,28296
2019-10-16,Australia,USD,6251
2019-10-16,Belgium,GBP,24785
2019-10-16,United Kingdom,USD,20974
2019-10-16,Italy,GBP,88353
2019-10-16,Qatar,AUD,36571
2019-10-16,Latvia,AUD,27852
2019-10-16,South Africa,AUD,14160
2019-10-16,Australia,USD,52420
2019-10-16,Chile,CAD,46871
2019-10-16,South Africa,EUR,85729
2019-10-16,Australia,GBP,86928
2019-10-16,United Kingdom,EUR,2522
2019-10-16,Chile,CAD,7515
2019-10-16,Qatar,EUR,3910
2019-10-16,Qatar,GBP,10073
2019-10-16,Latvia,AUD,38038
2019-10-16,United Kingdom,GBP,23956
2019-10-16,Australia,AUD,12030
2019-10-16,Italy,AUD,12295
2019-10-16,Belgium,AUD,56571
2019-10-16,Chile,EUR,21196
2019-10-16,Chile,CAD,59126
2019-10-16,Latvia,USD,68689
2019-10-16,Australia,EUR,68409
2019-10-16,United States of America,EUR,9348
2019-10-16,Latvia,GBP,19803
2019-10-16,United States of America,GBP,99743
2019-10-16,Chile,USD,90156
2019-10-16,Chile,GBP,38860
2019-10-16,Italy,CAD,94039
2019-10-16,Qatar,USD,38474
2019-10-16,South Africa,EUR,71869
2019-10-16,Italy,GBP,11061
2019-10-16,Austria,USD,12481
2019-10-16,Italy,CAD,60637
2019-10-16,Latvia,AUD,45596
2019-10-16,Italy,AUD,88525
2019-10-16,Chile,AUD,40822
2019-10-16,United States of America,USD,44650
2019-10-16,Qatar,USD,57919
2019-10-16,Qatar,GBP,51892
2019-10-16,Belgium,USD,49199
2019-10-16,Latvia,AUD,41725
2019-10-16,South Africa,AUD,78179
2019-10-16,United States of America,USD,84786
2019-10-16,Qatar,USD,86775
