date,country,currency,amount
2019-10-24,United Arab Emirates,AUD,61659
2019-10-24,Austria,EUR,67230
2019-10-24,Italy,EUR,85362
2019-10-24,United Kingdom,GBP,11506
2019-10-24,South Africa,GBP,32301
2019-10-24,Chile,AUD,71575
2019-10-24,South Africa,EUR,48765
2019-10-24,Australia,GBP,83048
2019-10-24,South Africa,AUD,43863
2019-10-24,Qatar,USD,12399
2019-10-24,Austria,EUR,75805
2019-10-24,Chile,USD,83880
2019-10-24,Chile,USD,93057
2019-10-24,South Africa,CAD,13143
2019-10-24,United States of America,EUR,64188
2019-10-24,Chile,USD,73243
2019-10-24,Italy,CAD,45815
2019-10-24,South Africa,EUR,36233
2019-10-24,Italy,CAD,1343
2019-10-24,Belgium,GBP,37923
2019-10-24,South Africa,AUD,46671
2019-10-24,Chile,USD,67189
2019-10-24,United States of America,USD,31017
2019-10-24,Belgium,GBP,64103
2019-10-24,Qatar,EUR,65048
2019-10-24,United Arab Emirates,USD,6772
2019-10-24,Latvia,AUD,14099
2019-10-24,Chile,CAD,34558
2019-10-24,Chile,EUR,85936
2019-10-24,Belgium,CAD,70670
2019-10-24,United Arab Emirates,GBP,17470
2019-10-24,United Kingdom,GBP,853
2019-10-24,United States of America,AUD,25475
2019-10-24,Chile,USD,57647
2019-10-24,Chile,GBP,80843
2019-10-24,Chile,USD,33647
2019-10-24,Austria,CAD,43537
2019-10-24,Italy,EUR,22978
2019-10-24,Belgium,CAD,85033
2019-10-24,Qatar,USD,17862
2019-10-24,United Kingdom,CAD,79077
2019-10-24,United Arab Emirates,AUD,48553
2019-10-24,United Arab Emirates,CAD,48056
2019-10-24,Belgium,USD,81054
2019-10-24,United States of America,CAD,52178
2019-10-24,Qatar,CAD,49374
2019-10-24,Italy,USD,83013
2019-10-24,United Arab Emirates,CAD,67138
2019-10-24,Austria,CAD,81522
2019-10-24,Belgium,USD,73020
2019-10-24,Chile,AUD,86361
2019-10-24,United Arab Emirates,GBP,27980
2019-10-24,United States of America,USD,26058
2019-10-24,Australia,AUD,22093
2019-10-24,Austria,USD,8266
2019-10-24,Chile,AUD,71564
2019-10-24,South Africa,AUD,24275
2019-10-24,Belgium,USD,97596
2019-10-24,Australia,AUD,48545
2019-10-24,Qatar,GBP,53810
2019-10-24,United Arab Emirates,AUD,14706
2019-10-24,Chile,USD,50332
2019-10-24,Latvia,AUD,70289
2019-10-24,South Africa,CAD,58939
2019-10-24,Belgium,AUD,18267
2019-10-24,South Africa,USD,51380
2019-10-25,Australia,CAD,42829
2019-10-25,South Africa,AUD,88459
2019-10-25,United States of America,CAD,9131
2019-10-25,United Kingdom,CAD,15754
2019-10-25,United Arab Emirates,AUD,22578
2019-10-25,Latvia,USD,87194
2019-10-25,Austria,EUR,41689
2019-10-25,Chile,USD,36088
2019-10-25,South Africa,GBP,15381
2019-10-25,United Arab Emirates,GBP,16313
2019-10-25,Italy,GBP,29903
2019-10-25,Latvia,AUD,53690
2019-10-25,United States of America,USD,74000
2019-10-25,Italy,AUD,99420
2019-10-25,United Arab Emirates,GBP,86153
2019-10-25,Qatar,EUR,70016
2019-10-25,Latvia,EUR,43603
2019-10-25,Chile,USD,27185
2019-10-25,Italy,CAD,80410
2019-10-25,United Arab Emirates,AUD,96807
2019-10-25,United States of America,EUR,36619
2019-10-25,United Arab Emirates,EUR,22241
2019-10-25,Australia,CAD,53424
2019-10-25,Austria,CAD,32199
2019-10-25,United Kingdom,GBP,22165
2019-10-25,Italy,EUR,26655
2019-10-25,Belgium,AUD,1324
2019-10-25,Belgium,EUR,9898
2019-10-25,Austria,AUD,76725
2019-10-25,Australia,EUR,62026
2019-10-25,Australia,EUR,97478
2019-10-25,United Arab Emirates,GBP,8826
2019-10-25,United Kingdom,USD,9327
2019-10-25,South Africa,AUD,17123
2019-10-25,United States of America,EUR,33610
2019-10-25,Australia,CAD,24785
2019-10-25,Australia,AUD,973
2019-10-25,Qatar,AUD,59036
2019-10-25,Chile,AUD,14480
2019-10-25,Italy,USD,14812
2019-10-25,Chile,CAD,85673
2019-10-25,United Arab Emirates,CAD,28076
2019-10-25,Latvia,USD,79582
2019-10-25,Italy,GBP,88203
2019-10-25,Austria,CAD,7950
2019-10-25,South Africa,USD,66608
2019-10-25,Latvia,AUD,48181
2019-10-25,Qatar,USD,43098
2019-10-25,Chile,CAD,22312
2019-10-25,United States of America,EUR,98391
2019-10-25,Australia,USD,33083
2019-10-25,United Arab Emirates,USD,996
2019-10-25,Latvia,AUD,66753
2019-10-25,Austria,EUR,10328
2019-10-25,Italy,GBP,26736
2019-10-25,Belgium,EUR,710
2019-10-25,Belgium,CAD,18564
2019-10-25,United Arab Emirates,CAD,74058
2019-10-25,Austria,EUR,8047
2019-10-25,South Africa,GBP,18385
2019-10-25,Qatar,EUR,40367
2019-10-25,Austria,USD,22333
2019-10-25,Chile,CAD,15933
2019-10-25,United Kingdom,CAD,5482
2019-10-25,United Kingdom,EUR,80602
2019-10-25,Qatar,GBP,30835
2019-10-25,South Africa,CAD,3273
2019-10-25,United Arab Emirates,AUD,80532
2019-10-25,South Africa,CAD,89838
2019-10-25,Qatar,USD,71752
2019-10-25,United Arab Emirates,GBP,97117
2019-10-25,United Arab Emirates,CAD,29645
2019-10-25,Belgium,AUD,88868
2019-10-25,Belgium,USD,13031
2019-10-25,Qatar,EUR,40371
2019-10-25,Italy,CAD,84061
2019-10-25,Belgium,AUD,87471
2019-10-25,Qatar,GBP,38313
2019-10-25,Italy,AUD,65587
2019-10-25,Qatar,EUR,18481
2019-10-25,Italy,CAD,56231
2019-10-25,Italy,AUD,25773
2019-10-25,Italy,CAD,91764
2019-10-25,United Kingdom,CAD,68066
2019-10-25,Australia,CAD,42733
2019-10-25,Austria,EUR,94951
2019-10-25,United Kingdom,EUR,41183
2019-10-25,Chile,EUR,44518
2019-10-25,Qatar,CAD,29951
2019-10-25,Austria,AUD,99518
2019-10-25,Latvia,CAD,94072
2019-10-25,Latvia,AUD,23772
2019-10-25,Latvia,EUR,55114
2019-10-25,United Kingdom,AUD,20456
2019-10-25,Italy,AUD,61317
2019-10-25,Italy,USD,79361
2019-10-25,South Africa,AUD,93589
2019-10-25,Qatar,EUR,25406
2019-10-25,United Kingdom,EUR,29100
2019-10-25,Belgium,USD,99229
2019-10-25,Chile,EUR,80658
2019-10-25,United States of America,USD,24140
2019-10-25,South Africa,AUD,94437
2019-10-25,Qatar,AUD,55192
2019-10-25,Australia,USD,60614
2019-10-25,United Arab Emirates,AUD,46611
2019-10-25,Latvia,EUR,38517
2019-10-25,South Africa,AUD,62265
2019-10-25,Latvia,AUD,43831
2019-10-25,United States of America,CAD,42348
2019-10-25,Australia,CAD,75880
2019-10-25,South Africa,EUR,67478
2019-10-25,South Africa,CAD,35810
2019-10-25,Italy,GBP,1178
2019-10-25,United Arab Emirates,AUD,10506
2019-10-25,Latvia,CAD,46848
2019-10-25,Chile,EUR,80870
2019-10-25,United Arab Emirates,USD,8323
2019-10-25,Latvia,GBP,27374
2019-10-25,United Arab Emirates,GBP,64281
2019-10-25,Chile,EUR,74025
2019-10-25,Latvia,GBP,79754
2019-10-25,Australia,EUR,55327
2019-10-25,Italy,CAD,24941
2019-10-25,United Kingdom,CAD,66102
2019-10-25,South Africa,EUR,24195
2019-10-25,Australia,USD,69674
2019-10-25,Qatar,USD,41328
2019-10-25,Austria,CAD,45360
2019-10-25,Austria,EUR,90158
2019-10-25,United Kingdom,CAD,70652
2019-10-25,South Africa,AUD,98025
2019-10-25,United Kingdom,AUD,28551
2019-10-25,South Africa,USD,35208
2019-10-25,Italy,CAD,80817
2019-10-25,United Kingdom,USD,33158
2019-10-25,Belgium,CAD,86457
2019-10-25,Qatar,USD,12796
2019-10-25,Australia,EUR,19352
2019-10-25,Qatar,AUD,88366
2019-10-25,Austria,CAD,57144
2019-10-25,Chile,GBP,89186
2019-10-25,Austria,USD,10483
2019-10-25,United Arab Emirates,EUR,46101
2019-10-25,United Kingdom,CAD,72666
2019-10-25,Italy,AUD,11945
2019-10-25,Belgium,CAD,74654
2019-10-25,United Arab Emirates,CAD,25727
2019-10-25,Italy,AUD,62822
2019-10-25,Qatar,CAD,48566
2019-10-25,United States of America,EUR,31906
2019-10-25,Qatar,CAD,715
2019-10-25,South Africa,EUR,21734
2019-10-25,Latvia,AUD,64078
2019-10-25,Austria,AUD,40975
2019-10-25,United Arab Emirates,AUD,71921
2019-10-25,South Africa,AUD,72492
2019-10-25,United Arab Emirates,USD,10225
2019-10-25,United Kingdom,GBP,65202
2019-10-25,Austria,CAD,88424
2019-10-25,Italy,CAD,36885
2019-10-25,Qatar,USD,58474
2019-10-25,Qatar,EUR,1719
2019-10-25,Latvia,EUR,50567
2019-10-25,United States of America,CAD,27523
2019-10-25,Austria,AUD,31311
2019-10-25,United Arab Emirates,EUR,63107
2019-10-25,Qatar,GBP,82475
2019-10-25,Australia,GBP,69679
2019-10-25,Qatar,EUR,32065
2019-10-25,United Kingdom,CAD,62989
2019-10-25,Chile,CAD,31239
2019-10-25,South Africa,GBP,90352
2019-10-25,Latvia,GBP,41151
2019-10-25,United Arab Emirates,CAD,15153
2019-10-25,Latvia,GBP,88941
2019-10-25,Belgium,CAD,42012
2019-10-25,United Kingdom,GBP,67331
2019-10-25,Australia,USD,90102
2019-10-25,Austria,USD,21139
2019-10-25,Austria,CAD,87786
2019-10-25,Australia,GBP,98315
2019-10-25,Chile,USD,9918
2019-10-25,Chile,GBP,40560
2019-10-25,United Kingdom,AUD,76087
2019-10-25,Italy,EUR,94246
2019-10-25,Qatar,USD,86132
2019-10-25,United Kingdom,USD,51273
2019-10-25,United States of America,EUR,78664
2019-10-25,Australia,CAD,68932
2019-10-25,Belgium,AUD,4552
2019-10-25,South Africa,EUR,58558
2019-10-25,Austria,GBP,28968
2019-10-25,Qatar,AUD,26105
2019-10-25,United Arab Emirates,GBP,56942
2019-10-25,Italy,AUD,49213
2019-10-25,Belgium,GBP,23675
2019-10-25,Australia,USD,1361
2019-10-25,Italy,USD,25297
2019-10-25,Latvia,GBP,69655
2019-10-25,Italy,GBP,89137
2019-10-25,Australia,AUD,13800
2019-10-25,Australia,GBP,8106
2019-10-25,Latvia,CAD,9299
2019-10-25,United Arab Emirates,AUD,70584
2019-10-25,Latvia,EUR,26514
2019-10-25,Belgium,EUR,18604
2019-10-25,United Arab Emirates,CAD,51770
2019-10-25,Australia,EUR,95340
2019-10-25,Latvia,AUD,97092
2019-10-25,Qatar,USD,43778
2019-10-25,Austria,USD,69238
2019-10-25,Austria,GBP,30098
2019-10-25,Qatar,USD,63044
2019-10-25,Latvia,USD,79759
2019-10-25,United States of America,CAD,70750
2019-10-25,United Kingdom,AUD,33851
2019-10-25,Chile,USD,56951
2019-10-25,Chile,CAD,61303
2019-10-25,Latvia,AUD,3641
2019-10-25,Australia,GBP,10147
2019-10-25,Chile,EUR,36033
2019-10-25,Italy,GBP,72370
2019-10-25,South Africa,USD,79213
2019-10-25,United Arab Emirates,EUR,63563
2019-10-25,Latvia,AUD,90586
2019-10-25,Belgium,EUR,55518
2019-10-25,Australia,AUD,47916
2019-10-25,United States of America,EUR,58491
2019-10-25,Chile,EUR,77304
2019-10-25,Australia,GBP,11308
2019-10-25,Australia,CAD,24903
2019-10-25,Australia,GBP,76933
2019-10-25,Latvia,CAD,90743
2019-10-25,Italy,AUD,94026
2019-10-25,Chile,CAD,88764
2019-10-25,Belgium,USD,27570
2019-10-25,Chile,CAD,19671
2019-10-25,Austria,EUR,42421
2019-10-25,United Arab Emirates,GBP,43327
2019-10-25,Austria,GBP,62449
2019-10-25,United Kingdom,USD,89733
2019-10-25,Belgium,GBP,59407
2019-10-25,Italy,USD,17690
2019-10-25,Australia,AUD,48533
2019-10-25,Australia,CAD,70376
2019-10-25,Latvia,USD,19240
2019-10-25,South Africa,EUR,81684
2019-10-25,United Arab Emirates,GBP,10313
2019-10-25,United Arab Emirates,CAD,85958
2019-10-25,Qatar,USD,20055
2019-10-25,United Kingdom,USD,16401
2019-10-25,South Africa,EUR,86741
2019-10-25,Belgium,USD,72150
2019-10-25,Austria,GBP,53249
2019-10-25,United Arab Emirates,USD,62626
2019-10-25,Italy,CAD,75349
2019-10-25,United States of America,AUD,20623
2019-10-25,Austria,EUR,76159
2019-10-25,Chile,USD,46586
2019-10-25,South Africa,EUR,85123
2019-10-25,Latvia,EUR,63127
2019-10-25,Australia,USD,67300
2019-10-25,Italy,AUD,83271
2019-10-25,South Africa,USD,84054
2019-10-25,Austria,CAD,68704
2019-10-25,Belgium,EUR,6945
2019-10-25,Belgium,EUR,17148
2019-10-25,United Arab Emirates,EUR,65980
2019-10-25,South Africa,CAD,35035
2019-10-25,Qatar,CAD,72068
2019-10-25,Italy,USD,64841
2019-10-25,South Africa,USD,31993
2019-10-25,Australia,GBP,86405
2019-10-25,United Kingdom,CAD,88611
2019-10-25,Italy,GBP,20682
2019-10-25,United Arab Emirates,GBP,82231
2019-10-25,United Arab Emirates,USD,35289
2019-10-25,Chile,AUD,98576
2019-10-25,Belgium,AUD,5146
2019-10-25,Latvia,GBP,36430
2019-10-25,Italy,EUR,17758
2019-10-25,United Kingdom,GBP,92725
2019-10-25,Italy,USD,88686
2019-10-25,Australia,USD,94604
2019-10-25,Qatar,EUR,84193
2019-10-25,South Africa,USD,11217
2019-10-25,Latvia,AUD,92276
2019-10-25,Italy,CAD,38252
2019-10-25,Belgium,AUD,95144
2019-10-25,Austria,USD,35642
2019-10-25,Austria,GBP,32462
2019-10-25,United States of America,USD,16459
2019-10-25,Australia,USD,97029
2019-10-25,Latvia,CAD,65945
2019-10-25,United Arab Emirates,EUR,30234
2019-10-25,South Africa,GBP,88036
2019-10-25,South Africa,AUD,16299
2019-10-25,South Africa,EUR,19546
2019-10-25,Latvia,CAD,33317
2019-10-25,Qatar,GBP,8987
2019-10-25,United Kingdom,AUD,88513
2019-10-25,Qatar,CAD,99822
2019-10-25,United States of America,CAD,56139
2019-10-25,Italy,USD,66510
2019-10-25,Italy,EUR,90960
2019-10-25,United States of America,AUD,23121
2019-10-25,Australia,AUD,38790
2019-10-25,United Kingdom,EUR,14249
2019-10-25,Australia,USD,30445
2019-10-25,Austria,AUD,91759
2019-10-25,Austria,GBP,10017
2019-10-25,United Kingdom,CAD,19778
2019-10-25,United Arab Emirates,GBP,7285
2019-10-25,United Kingdom,CAD,55772
2019-10-25,Italy,AUD,12050
2019-10-25,Australia,GBP,81046
2019-10-25,Chile,CAD,98198
2019-10-25,Austria,USD,75491
2019-10-25,Belgium,USD,17532
2019-10-25,Qatar,GBP,98265
2019-10-25,United Kingdom,AUD,54101
2019-10-25,South Africa,GBP,57137
2019-10-25,Latvia,GBP,93185
2019-10-25,Qatar,GBP,72227
2019-10-25,United Kingdom,CAD,35035
2019-10-25,Chile,CAD,70395
2019-10-25,Italy,AUD,96626
2019-10-25,Italy,AUD,89443
2019-10-25,Qatar,CAD,54473
2019-10-25,Chile,EUR,6704
2019-10-25,Austria,EUR,8272
2019-10-25,Australia,GBP,76298
2019-10-25,Australia,CAD,35761
2019-10-25,Belgium,CAD,70490
2019-10-25,Latvia,CAD,86403
2019-10-25,Austria,EUR,15309
2019-10-25,United States of America,EUR,811
2019-10-25,Chile,USD,45940
2019-10-25,Italy,USD,25758
2019-10-25,United Arab Emirates,EUR,51216
2019-10-25,Italy,EUR,12218
2019-10-25,Belgium,USD,26310
2019-10-25,Italy,USD,19622
2019-10-25,Belgium,AUD,82002
2019-10-25,Latvia,AUD,85718
2019-10-25,Chile,AUD,17385
2019-10-25,United Arab Emirates,CAD,89934
2019-10-25,Belgium,USD,87780
2019-10-25,Chile,EUR,97827
2019-10-25,United Arab Emirates,AUD,95481
2019-10-25,Chile,USD,90419
2019-10-25,Australia,EUR,17527
2019-10-25,Qatar,CAD,73295
2019-10-25,Belgium,CAD,80251
2019-10-25,United Kingdom,AUD,32417
2019-10-25,Italy,GBP,9509
2019-10-25,United States of America,AUD,14943
2019-10-25,Australia,GBP,4812
2019-10-25,Australia,AUD,121
2019-10-25,Latvia,USD,29463
2019-10-25,Belgium,GBP,76115
2019-10-25,Italy,GBP,68226
2019-10-25,United Kingdom,CAD,736
2019-10-25,Belgium,AUD,95130
2019-10-25,Austria,EUR,85042
2019-10-25,United Kingdom,CAD,3362
2019-10-25,Australia,AUD,42954
2019-10-25,Austria,EUR,4470
2019-10-25,United Arab Emirates,USD,20225
2019-10-25,United Arab Emirates,AUD,85002
2019-10-25,United Arab Emirates,CAD,62417
2019-10-25,United States of America,CAD,91024
2019-10-25,United Arab Emirates,CAD,81451
2019-10-25,Chile,AUD,36869
2019-10-25,United States of America,USD,91817
2019-10-25,Australia,USD,23125
2019-10-25,United Arab Emirates,EUR,24120
2019-10-25,Latvia,USD,53913
2019-10-25,Qatar,GBP,84057
2019-10-25,Italy,CAD,62497
2019-10-25,Belgium,USD,72442
2019-10-25,United Arab Emirates,USD,82798
2019-10-25,Qatar,CAD,90822
2019-10-25,Australia,EUR,53124
2019-10-25,Qatar,USD,90494
2019-10-25,Australia,AUD,43351
2019-10-25,Austria,EUR,73288
2019-10-25,United Kingdom,EUR,94204
2019-10-25,Italy,AUD,50039
2019-10-25,United States of America,CAD,58893
2019-10-25,Belgium,CAD,93375
2019-10-25,South Africa,AUD,83350
2019-10-25,United Kingdom,GBP,10241
2019-10-25,Austria,EUR,66306
2019-10-25,United Arab Emirates,AUD,82514
2019-10-25,Belgium,USD,17787
2019-10-25,Austria,GBP,41645
2019-10-25,Qatar,USD,43309
2019-10-25,Belgium,GBP,48574
2019-10-25,Australia,USD,54796
2019-10-25,United States of America,AUD,67382
2019-10-25,Belgium,AUD,19430
2019-10-25,United Kingdom,AUD,68508
2019-10-25,Chile,USD,4803
2019-10-25,Italy,CAD,30426
2019-10-25,South Africa,CAD,6353
2019-10-25,Chile,GBP,86098
2019-10-25,United States of America,CAD,7119
2019-10-25,Austria,CAD,15891
2019-10-25,Italy,USD,72743
2019-10-25,Latvia,AUD,1929
2019-10-25,United Arab Emirates,CAD,46725
2019-10-25,South Africa,EUR,28695
2019-10-25,Italy,USD,35047
2019-10-25,Australia,GBP,45510
2019-10-25,South Africa,EUR,65375
2019-10-25,United Arab Emirates,EUR,28917
2019-10-25,United States of America,CAD,39133
2019-10-25,Qatar,USD,53209
2019-10-25,Qatar,GBP,26700
2019-10-25,Austria,EUR,73295
2019-10-25,Austria,USD,9494
2019-10-25,United States of America,AUD,68354
2019-10-25,Belgium,AUD,36778
2019-10-25,Latvia,EUR,41067
2019-10-25,Australia,CAD,55542
2019-10-25,United States of America,GBP,95406
2019-10-25,South Africa,CAD,25644
2019-10-25,United States of America,CAD,46861
2019-10-25,United States of America,AUD,43940
2019-10-25,Austria,CAD,31737
2019-10-25,Italy,USD,92747
2019-10-25,Belgium,USD,80898
2019-10-25,United Kingdom,CAD,64604
2019-10-25,Australia,USD,19106
2019-10-25,United States of America,AUD,13259
2019-10-25,Austria,GBP,89693
2019-10-25,South Africa,USD,75883
2019-10-25,Chile,AUD,83278
2019-10-25,United Arab Emirates,USD,93575
2019-10-25,Italy,CAD,59787
2019-10-25,Australia,EUR,55439
2019-10-25,Austria,EUR,42830
2019-10-25,Australia,CAD,94470
2019-10-25,Italy,AUD,17741
2019-10-25,Austria,EUR,98858
2019-10-25,Latvia,EUR,52699
2019-10-25,Latvia,EUR,57510
2019-10-25,United Arab Emirates,EUR,42724
2019-10-25,Latvia,CAD,82460
2019-10-25,Latvia,CAD,51647
2019-10-25,Australia,EUR,66822
2019-10-25,United Kingdom,AUD,87561
2019-10-25,United States of America,CAD,14209
2019-10-25,United Kingdom,USD,47049
2019-10-25,Australia,AUD,38656
2019-10-25,Austria,EUR,85061
2019-10-25,Belgium,CAD,21215
2019-10-25,Chile,USD,93341
2019-10-25,Italy,EUR,8137
2019-10-25,Italy,GBP,39997
2019-10-25,Australia,USD,15140
2019-10-25,Austria,AUD,79401
2019-10-25,United States of America,GBP,2352
2019-10-25,United Kingdom,CAD,17379
2019-10-25,United States of America,CAD,1596
2019-10-25,Latvia,EUR,16209
2019-10-25,United Kingdom,AUD,13649
2019-10-25,Latvia,AUD,41261
2019-10-25,Chile,AUD,11300
2019-10-25,Austria,CAD,30407
2019-10-25,Qatar,USD,32055
2019-10-25,Qatar,EUR,82513
2019-10-25,Austria,EUR,23746
2019-10-25,Latvia,GBP,41105
2019-10-25,United Arab Emirates,USD,99340
2019-10-25,South Africa,GBP,77579
2019-10-25,South Africa,EUR,40243
2019-10-25,Italy,USD,96520
2019-10-25,Australia,CAD,80642
2019-10-25,Qatar,CAD,25078
2019-10-25,Chile,EUR,2644
2019-10-25,Latvia,AUD,25614
2019-10-25,United Kingdom,CAD,42717
2019-10-25,United Arab Emirates,EUR,13533
2019-10-25,Australia,EUR,63588
2019-10-25,United States of America,USD,57694
2019-10-25,Australia,CAD,74016
2019-10-25,Australia,GBP,16572
2019-10-25,Qatar,AUD,18966
2019-10-25,South Africa,EUR,74274
2019-10-25,Chile,GBP,77657
2019-10-25,Austria,USD,83145
2019-10-25,Belgium,GBP,23507
2019-10-25,Australia,GBP,57612
2019-10-25,United States of America,AUD,71274
2019-10-25,United Kingdom,GBP,79638
2019-10-25,Austria,USD,63294
2019-10-25,Italy,USD,18199
2019-10-25,Australia,GBP,22813
2019-10-26,Latvia,USD,78284
2019-10-26,Latvia,USD,71040
2019-10-26,Qatar,GBP,67030
2019-10-26,United Arab Emirates,CAD,91570
2019-10-26,Latvia,AUD,44644
2019-10-26,Italy,USD,62970
2019-10-26,United Arab Emirates,USD,56643
2019-10-26,United States of America,GBP,66063
2019-10-26,Chile,AUD,31594
2019-10-26,United Kingdom,CAD,88125
2019-10-26,United Arab Emirates,AUD,85178
2019-10-26,Austria,EUR,87900
2019-10-26,Austria,AUD,27194
2019-10-26,Austria,USD,21036
2019-10-26,Belgium,USD,75877
2019-10-26,United States of America,GBP,39711
2019-10-26,Latvia,USD,76668
2019-10-26,Austria,GBP,90770
2019-10-26,United Arab Emirates,AUD,29233
2019-10-26,United States of America,AUD,3854
2019-10-26,South Africa,EUR,43912
2019-10-26,Austria,GBP,22808
2019-10-26,Austria,GBP,24301
2019-10-26,Austria,USD,39103
2019-10-26,Latvia,EUR,39232
2019-10-26,Latvia,GBP,43365
2019-10-26,Italy,CAD,9245
2019-10-26,United States of America,USD,37253
2019-10-26,Belgium,AUD,28284
2019-10-26,Latvia,USD,43173
2019-10-26,Qatar,CAD,87748
2019-10-26,Italy,EUR,33031
2019-10-26,Italy,AUD,90313
2019-10-26,South Africa,CAD,40776
2019-10-26,United Arab Emirates,EUR,76900
2019-10-26,South Africa,GBP,93230
2019-10-26,South Africa,GBP,4742
2019-10-26,United States of America,EUR,29366
2019-10-26,Chile,CAD,57964
2019-10-26,United Kingdom,USD,93572
2019-10-26,Latvia,USD,2025
2019-10-26,South Africa,CAD,53572
2019-10-26,Australia,USD,1751
2019-10-26,Latvia,CAD,55497
2019-10-26,South Africa,GBP,51056
2019-10-26,Belgium,USD,71636
2019-10-26,Austria,USD,32968
2019-10-26,Australia,EUR,90134
2019-10-26,United Kingdom,CAD,72646
2019-10-26,Italy,USD,75459
2019-10-26,United States of America,GBP,2173
2019-10-26,Austria,AUD,53545
2019-10-26,Italy,AUD,70924
2019-10-26,United Kingdom,EUR,55097
2019-10-26,United Kingdom,EUR,45406
2019-10-26,Belgium,EUR,66223
2019-10-26,Austria,USD,66671
2019-10-26,Chile,AUD,58889
2019-10-26,Belgium,CAD,52088
2019-10-26,Italy,CAD,10687
2019-10-26,Qatar,CAD,2378
2019-10-26,United Arab Emirates,USD,17892
2019-10-26,United Kingdom,CAD,1132
2019-10-26,Austria,EUR,61426
2019-10-26,United Kingdom,AUD,86156
2019-10-26,Qatar,AUD,56684
2019-10-26,Austria,GBP,27845
2019-10-26,Austria,EUR,37967
2019-10-26,United States of America,GBP,12119
2019-10-26,Italy,AUD,77494
2019-10-26,United Kingdom,AUD,55281
2019-10-26,United Kingdom,AUD,70922
2019-10-26,Qatar,USD,72011
2019-10-26,Australia,CAD,34880
2019-10-26,United Kingdom,EUR,33989
2019-10-26,Austria,CAD,98964
2019-10-26,United States of America,USD,66615
2019-10-26,Australia,GBP,93032
2019-10-26,Chile,CAD,21031
2019-10-26,Qatar,EUR,2230
2019-10-26,Italy,USD,61054
2019-10-26,United Kingdom,CAD,49263
2019-10-26,South Africa,CAD,69682
2019-10-26,Chile,AUD,26630
2019-10-26,United Kingdom,EUR,8644
2019-10-26,Belgium,USD,33595
2019-10-26,Chile,USD,79931
2019-10-26,Chile,EUR,92135
2019-10-26,Latvia,CAD,92552
2019-10-26,United Kingdom,GBP,64182
2019-10-26,Austria,GBP,41873
2019-10-26,Latvia,USD,91960
2019-10-26,Latvia,AUD,75210
2019-10-26,United States of America,GBP,75852
2019-10-26,United States of America,EUR,51461
2019-10-26,Australia,GBP,99136
2019-10-26,Chile,AUD,48710
2019-10-26,Chile,EUR,7266
2019-10-26,Belgium,GBP,8477
2019-10-26,Austria,USD,63082
2019-10-26,Australia,USD,45491
2019-10-26,Belgium,AUD,99820
2019-10-26,United Arab Emirates,EUR,49305
2019-10-26,Belgium,CAD,11702
2019-10-26,Australia,GBP,80556
2019-10-26,Austria,GBP,56608
2019-10-26,Austria,CAD,69148
2019-10-26,Austria,AUD,97318
2019-10-26,Austria,USD,75793
2019-10-26,Qatar,GBP,95300
2019-10-26,Austria,CAD,52373
2019-10-26,Latvia,GBP,57891
2019-10-26,United Kingdom,EUR,10090
2019-10-26,Qatar,EUR,10199
2019-10-26,United Kingdom,GBP,42483
2019-10-26,United Arab Emirates,CAD,83217
2019-10-26,United States of America,AUD,32087
2019-10-26,Italy,AUD,49268
2019-10-26,Latvia,GBP,21858
2019-10-26,Qatar,CAD,88915
2019-10-26,Qatar,USD,29035
2019-10-26,Latvia,CAD,70435
2019-10-26,United Arab Emirates,AUD,95937
2019-10-26,Chile,CAD,21697
2019-10-26,Italy,GBP,81736
2019-10-26,United States of America,AUD,29449
2019-10-26,Qatar,USD,2847
2019-10-26,United States of America,AUD,21501
2019-10-26,Italy,GBP,12300
2019-10-26,Australia,CAD,74837
2019-10-26,Qatar,EUR,34853
2019-10-26,Australia,USD,24838
2019-10-26,Chile,AUD,5560
2019-10-26,United States of America,USD,38952
2019-10-26,United Kingdom,AUD,85997
2019-10-26,Qatar,GBP,35783
2019-10-26,Italy,GBP,37231
2019-10-26,Austria,USD,88965
2019-10-26,Italy,AUD,9131
2019-10-26,South Africa,EUR,14236
2019-10-26,United Kingdom,GBP,84491
2019-10-26,United Arab Emirates,CAD,83524
2019-10-26,Australia,USD,53294
2019-10-26,Latvia,CAD,28587
2019-10-26,United Kingdom,USD,53029
2019-10-26,United Kingdom,AUD,97481
2019-10-26,Austria,EUR,88471
2019-10-26,United States of America,EUR,50527
2019-10-26,United Kingdom,USD,86843
2019-10-26,Belgium,EUR,93227
2019-10-26,Australia,USD,7252
2019-10-26,United Arab Emirates,AUD,204
2019-10-26,Austria,GBP,68741
2019-10-26,Austria,AUD,49513
2019-10-26,Chile,GBP,26725
2019-10-26,Chile,CAD,69011
2019-10-26,Australia,USD,84674
2019-10-26,Italy,AUD,29453
2019-10-26,United States of America,EUR,18142
2019-10-26,United States of America,AUD,72720
2019-10-26,Austria,EUR,52308
2019-10-26,Australia,CAD,53402
2019-10-26,Austria,USD,55421
2019-10-26,Latvia,CAD,22382
2019-10-26,Australia,USD,19926
2019-10-26,Australia,USD,99041
2019-10-26,South Africa,USD,4567
2019-10-26,Austria,GBP,49919
2019-10-26,Chile,AUD,6609
2019-10-26,Belgium,CAD,27359
2019-10-26,Chile,CAD,36677
2019-10-26,Latvia,AUD,82695
