date,country,currency,amount
2019-10-04,United Kingdom,GBP,70487
2019-10-04,United States of America,USD,77119
2019-10-04,United Arab Emirates,USD,64142
2019-10-04,Chile,EUR,889
2019-10-04,Latvia,EUR,88269
2019-10-04,Australia,AUD,37373
2019-10-04,Australia,USD,84317
2019-10-04,Latvia,EUR,39481
2019-10-04,Austria,USD,37057
2019-10-04,Italy,GBP,19698
2019-10-04,United Kingdom,CAD,87292
2019-10-04,United Arab Emirates,GBP,54294
2019-10-04,Qatar,USD,22551
2019-10-04,Austria,AUD,89093
2019-10-04,Qatar,EUR,61101
2019-10-04,Australia,AUD,39468
2019-10-04,South Africa,USD,69838
2019-10-04,Italy,USD,98305
2019-10-04,Belgium,USD,20768
2019-10-04,United States of America,USD,73597
2019-10-04,United States of America,GBP,41637
2019-10-04,Italy,CAD,39576
2019-10-04,Austria,AUD,15803
2019-10-04,Chile,EUR,69521
2019-10-04,Italy,EUR,3093
2019-10-04,South Africa,GBP,75536
2019-10-04,United States of America,EUR,12703
2019-10-04,Italy,GBP,21333
2019-10-04,United Kingdom,AUD,95059
2019-10-04,South Africa,CAD,37117
2019-10-04,United Kingdom,CAD,64888
2019-10-04,South Africa,AUD,87097
2019-10-04,South Africa,GBP,98816
2019-10-04,Latvia,AUD,44792
2019-10-04,United Kingdom,AUD,65128
2019-10-04,Australia,AUD,20396
2019-10-04,United States of America,USD,93741
2019-10-04,Belgium,USD,77905
2019-10-04,Latvia,GBP,9581
2019-10-04,Belgium,CAD,7467
2019-10-04,United States of America,GBP,57478
2019-10-04,Latvia,USD,30051
2019-10-04,Australia,USD,57790
2019-10-04,Austria,EUR,80244
2019-10-04,Latvia,USD,9554
2019-10-04,Austria,CAD,83551
2019-10-04,Australia,CAD,29381
2019-10-04,United States of America,GBP,92429
2019-10-04,Chile,GBP,55053
2019-10-04,United Arab Emirates,AUD,478
2019-10-04,Austria,AUD,33167
2019-10-04,United Kingdom,USD,79351
2019-10-04,South Africa,CAD,38218
2019-10-04,Italy,GBP,53329
2019-10-04,South Africa,USD,19636
2019-10-04,Latvia,GBP,71046
2019-10-04,Latvia,CAD,56168
2019-10-04,United Arab Emirates,EUR,41646
2019-10-04,United States of America,USD,51538
2019-10-04,South Africa,AUD,16233
2019-10-04,Latvia,EUR,51442
2019-10-04,Australia,AUD,15964
2019-10-04,United Kingdom,AUD,94071
2019-10-04,Australia,CAD,39338
2019-10-04,Latvia,AUD,27517
2019-10-04,United Kingdom,USD,82422
2019-10-04,Italy,CAD,17023
2019-10-04,Chile,USD,72594
2019-10-04,Qatar,EUR,14484
2019-10-04,Austria,CAD,54400
2019-10-04,United Arab Emirates,GBP,28570
2019-10-04,Chile,CAD,122
2019-10-04,Belgium,USD,32041
2019-10-04,United Arab Emirates,GBP,25823
2019-10-04,United Kingdom,GBP,56299
2019-10-04,United Kingdom,GBP,17524
2019-10-04,Austria,USD,63231
2019-10-04,Latvia,USD,17679
2019-10-04,Qatar,CAD,29811
2019-10-04,Belgium,USD,41124
2019-10-04,United Arab Emirates,AUD,98576
2019-10-04,Qatar,CAD,30628
2019-10-04,United States of America,EUR,16061
2019-10-04,Latvia,GBP,50282
2019-10-04,South Africa,EUR,51742
2019-10-04,Latvia,USD,29101
2019-10-04,Belgium,EUR,30033
2019-10-04,Australia,AUD,58793
2019-10-04,Australia,AUD,64811
2019-10-04,United Kingdom,GBP,52091
2019-10-04,Austria,CAD,471
2019-10-04,United States of America,EUR,84861
2019-10-04,United States of America,CAD,71052
2019-10-04,Austria,CAD,31268
2019-10-04,United Arab Emirates,CAD,73789
2019-10-04,Qatar,GBP,73815
2019-10-04,Belgium,USD,57154
2019-10-04,United Arab Emirates,GBP,88125
2019-10-04,Italy,GBP,19117
2019-10-04,United States of America,CAD,7393
2019-10-04,Italy,EUR,79201
2019-10-04,Latvia,USD,59136
2019-10-04,United Kingdom,EUR,70028
2019-10-04,Austria,EUR,2439
2019-10-04,United Arab Emirates,CAD,25320
2019-10-04,Australia,CAD,70457
2019-10-04,Latvia,EUR,62077
2019-10-04,United Kingdom,AUD,77114
2019-10-04,United Arab Emirates,AUD,80478
2019-10-04,Chile,EUR,50949
2019-10-04,Italy,EUR,64601
2019-10-04,Latvia,GBP,27514
2019-10-04,Chile,CAD,79950
2019-10-04,Austria,AUD,94704
2019-10-04,Qatar,EUR,51212
2019-10-04,Australia,USD,90585
2019-10-04,Italy,CAD,36221
2019-10-04,Qatar,CAD,69494
2019-10-04,South Africa,GBP,93248
2019-10-04,United States of America,GBP,48955
2019-10-04,Chile,USD,93766
2019-10-04,Australia,AUD,86175
2019-10-04,South Africa,EUR,30967
2019-10-04,United States of America,CAD,70650
2019-10-04,United Kingdom,AUD,89767
2019-10-04,Austria,USD,77002
2019-10-04,United States of America,EUR,57429
2019-10-04,Latvia,GBP,29655
2019-10-04,Austria,GBP,20588
2019-10-04,Austria,AUD,64422
2019-10-04,South Africa,CAD,13961
2019-10-04,Latvia,USD,45356
2019-10-04,Latvia,CAD,16617
2019-10-04,United Kingdom,USD,60974
2019-10-04,Belgium,USD,2540
2019-10-04,Belgium,AUD,91425
2019-10-04,Qatar,CAD,35996
2019-10-04,United Kingdom,GBP,23950
2019-10-04,Austria,CAD,4039
2019-10-04,Chile,GBP,10765
2019-10-04,United Arab Emirates,GBP,68473
2019-10-04,United States of America,EUR,950
2019-10-04,United Kingdom,AUD,40835
2019-10-04,Austria,GBP,44537
2019-10-04,Italy,EUR,23849
2019-10-04,United Arab Emirates,USD,6695
2019-10-04,Austria,USD,30321
2019-10-04,Austria,EUR,72244
2019-10-04,United States of America,EUR,41328
2019-10-04,United Kingdom,CAD,58007
2019-10-04,Chile,USD,68179
2019-10-04,United Kingdom,AUD,56464
2019-10-04,Latvia,EUR,34856
2019-10-04,South Africa,EUR,40703
2019-10-04,United Kingdom,CAD,37305
2019-10-04,Qatar,GBP,47679
2019-10-04,Latvia,CAD,71273
2019-10-04,Chile,EUR,13871
2019-10-04,Latvia,USD,4841
2019-10-04,United Kingdom,AUD,38486
2019-10-04,United States of America,USD,44324
2019-10-04,Belgium,EUR,24719
2019-10-04,Italy,GBP,36338
2019-10-04,Italy,EUR,84738
2019-10-04,Chile,USD,59738
2019-10-04,United Arab Emirates,CAD,33046
2019-10-04,United Kingdom,CAD,53901
2019-10-04,South Africa,EUR,36100
2019-10-04,Austria,CAD,52171
2019-10-04,South Africa,EUR,14147
2019-10-04,Chile,CAD,22168
2019-10-04,South Africa,USD,13252
2019-10-04,Belgium,USD,59911
2019-10-04,South Africa,GBP,51694
2019-10-04,Chile,AUD,8882
2019-10-04,Latvia,EUR,14176
2019-10-04,Qatar,USD,3653
2019-10-04,United States of America,CAD,53108
2019-10-04,Belgium,AUD,68039
2019-10-04,United Arab Emirates,EUR,77103
2019-10-04,Latvia,GBP,6241
2019-10-04,Australia,GBP,52747
2019-10-04,Australia,AUD,66200
2019-10-04,Italy,EUR,14864
2019-10-04,United States of America,GBP,44027
2019-10-04,Qatar,AUD,99716
2019-10-04,United Kingdom,AUD,12406
2019-10-04,United Kingdom,AUD,60268
2019-10-04,Qatar,CAD,40834
2019-10-04,Italy,CAD,23080
2019-10-04,United States of America,EUR,776
2019-10-04,Australia,GBP,95410
2019-10-04,United States of America,CAD,18970
2019-10-04,United Arab Emirates,USD,76806
2019-10-04,Australia,EUR,53584
2019-10-04,Austria,USD,25158
2019-10-04,Italy,AUD,10959
2019-10-04,United States of America,CAD,45805
2019-10-04,United Arab Emirates,GBP,75507
2019-10-04,South Africa,GBP,31577
2019-10-04,Austria,CAD,6973
2019-10-04,Austria,GBP,45134
2019-10-04,Qatar,AUD,58723
2019-10-04,Australia,GBP,57755
2019-10-04,Latvia,AUD,61352
2019-10-04,South Africa,EUR,46041
2019-10-04,United Arab Emirates,GBP,63495
2019-10-04,Chile,USD,4472
2019-10-04,United Kingdom,AUD,42491
2019-10-04,Chile,CAD,55931
2019-10-04,Austria,EUR,11137
2019-10-04,United Kingdom,EUR,30564
2019-10-04,United States of America,EUR,68605
2019-10-04,Latvia,AUD,43239
2019-10-04,South Africa,AUD,75678
2019-10-04,South Africa,CAD,77882
2019-10-04,Italy,CAD,14793
2019-10-04,Qatar,USD,61446
2019-10-04,United States of America,USD,90766
2019-10-04,United States of America,EUR,28412
2019-10-04,South Africa,CAD,39369
2019-10-04,Belgium,USD,84700
2019-10-04,Austria,GBP,665
2019-10-04,United Arab Emirates,CAD,96727
2019-10-04,Chile,EUR,12614
2019-10-04,Austria,CAD,79667
2019-10-04,Austria,AUD,33197
2019-10-04,Italy,AUD,32804
2019-10-04,Australia,CAD,5808
2019-10-04,Qatar,EUR,83800
2019-10-04,Belgium,USD,35870
2019-10-04,Belgium,CAD,87647
2019-10-04,United Kingdom,USD,86491
2019-10-04,United Arab Emirates,CAD,85019
2019-10-04,South Africa,EUR,92930
2019-10-04,Chile,CAD,17321
2019-10-04,Latvia,GBP,85250
2019-10-04,United Arab Emirates,AUD,94579
2019-10-04,Chile,USD,79854
2019-10-04,South Africa,EUR,86314
2019-10-04,United Arab Emirates,USD,67656
2019-10-04,South Africa,GBP,177
2019-10-04,United Arab Emirates,EUR,22924
2019-10-04,Italy,USD,56465
2019-10-04,United Kingdom,GBP,59396
2019-10-04,South Africa,GBP,57190
2019-10-04,Latvia,CAD,53137
2019-10-04,Belgium,CAD,61919
2019-10-04,South Africa,EUR,15372
2019-10-04,Qatar,EUR,29724
2019-10-04,Belgium,AUD,90259
2019-10-04,Belgium,GBP,42613
2019-10-04,Latvia,USD,64184
2019-10-04,Qatar,AUD,56337
2019-10-04,United Arab Emirates,EUR,31912
2019-10-04,United Kingdom,AUD,19749
2019-10-04,United States of America,USD,4506
2019-10-04,Belgium,AUD,58791
2019-10-04,Austria,USD,45376
2019-10-04,Austria,CAD,21082
2019-10-04,United Arab Emirates,AUD,75403
2019-10-04,Latvia,USD,18271
2019-10-04,South Africa,USD,28465
2019-10-04,United States of America,EUR,6614
2019-10-04,Belgium,CAD,10650
2019-10-04,United States of America,CAD,92682
2019-10-04,Qatar,CAD,37472
2019-10-04,United Arab Emirates,AUD,7798
2019-10-04,Australia,USD,20431
2019-10-04,United States of America,AUD,58237
2019-10-04,Latvia,USD,63533
2019-10-04,United Kingdom,CAD,28521
2019-10-04,United Arab Emirates,CAD,41785
2019-10-04,United Arab Emirates,AUD,51059
2019-10-04,Chile,USD,11783
2019-10-04,Qatar,USD,49990
2019-10-04,Australia,AUD,79332
2019-10-04,Austria,EUR,21471
2019-10-04,Latvia,EUR,56075
2019-10-04,Australia,GBP,41659
2019-10-04,Chile,USD,34419
2019-10-04,Italy,GBP,31186
2019-10-04,United States of America,USD,42674
2019-10-04,Austria,EUR,32378
2019-10-04,United Kingdom,AUD,71770
2019-10-04,Italy,USD,99222
2019-10-04,Chile,CAD,39509
2019-10-04,Latvia,USD,42691
2019-10-04,Latvia,CAD,6284
2019-10-04,South Africa,CAD,89727
2019-10-04,Italy,CAD,15641
2019-10-04,Austria,AUD,41570
2019-10-04,United Kingdom,GBP,9561
2019-10-04,Chile,EUR,70122
2019-10-04,Chile,GBP,80552
2019-10-04,Latvia,EUR,52765
2019-10-04,Australia,GBP,99251
2019-10-04,United States of America,GBP,77914
2019-10-04,Belgium,EUR,79904
2019-10-04,United States of America,CAD,95535
2019-10-04,Chile,EUR,30826
2019-10-04,Chile,USD,14441
2019-10-04,South Africa,GBP,66000
2019-10-04,United Arab Emirates,AUD,42055
2019-10-04,United Kingdom,EUR,99424
2019-10-04,United States of America,AUD,18046
2019-10-04,United States of America,CAD,53154
2019-10-04,Belgium,USD,69279
2019-10-04,Australia,GBP,8092
2019-10-04,Chile,EUR,44306
2019-10-04,United States of America,EUR,28018
2019-10-04,United States of America,CAD,17819
2019-10-04,Belgium,USD,17440
2019-10-04,South Africa,EUR,69917
2019-10-04,United States of America,GBP,83529
2019-10-04,Belgium,EUR,18103
2019-10-04,Austria,GBP,87127
2019-10-04,United States of America,EUR,59849
2019-10-04,Chile,AUD,16846
2019-10-04,United Kingdom,AUD,16643
2019-10-04,United Arab Emirates,GBP,82897
2019-10-04,Chile,CAD,82398
2019-10-04,United States of America,USD,65778
2019-10-04,Belgium,EUR,34154
2019-10-04,Italy,AUD,14596
2019-10-04,United States of America,CAD,8416
2019-10-04,Latvia,USD,5795
2019-10-04,Qatar,AUD,78507
2019-10-04,Australia,GBP,64196
2019-10-04,Qatar,CAD,99794
2019-10-04,United Kingdom,CAD,54841
2019-10-04,United Kingdom,GBP,27366
2019-10-04,United Kingdom,EUR,85417
2019-10-04,South Africa,AUD,32760
2019-10-04,United Kingdom,AUD,5572
2019-10-04,South Africa,EUR,51228
2019-10-04,Qatar,USD,40527
2019-10-04,Austria,EUR,62560
2019-10-04,Chile,AUD,70181
2019-10-04,United States of America,USD,73410
2019-10-04,United Kingdom,AUD,80852
2019-10-04,Belgium,EUR,91033
2019-10-04,Qatar,GBP,69936
2019-10-04,Italy,EUR,29659
2019-10-04,Belgium,USD,49140
2019-10-04,Latvia,GBP,80293
2019-10-04,Latvia,EUR,68171
2019-10-04,Austria,USD,32260
2019-10-04,United States of America,AUD,71117
2019-10-04,Chile,USD,79022
2019-10-04,Austria,CAD,51905
2019-10-04,Qatar,EUR,15682
2019-10-04,South Africa,AUD,79838
2019-10-04,Chile,USD,39240
2019-10-04,Austria,GBP,5077
2019-10-04,Latvia,AUD,30326
2019-10-04,United States of America,EUR,97055
2019-10-04,United Kingdom,USD,32814
2019-10-04,Austria,USD,81045
2019-10-04,Qatar,AUD,54514
2019-10-04,Chile,GBP,13242
2019-10-04,United States of America,AUD,32540
2019-10-04,South Africa,CAD,12379
2019-10-04,Belgium,EUR,71357
2019-10-04,Belgium,AUD,57536
2019-10-04,Australia,AUD,30422
2019-10-04,United Arab Emirates,USD,88915
2019-10-04,Qatar,GBP,72247
2019-10-04,Qatar,AUD,14785
2019-10-04,United Arab Emirates,AUD,44693
2019-10-04,United Kingdom,GBP,51661
2019-10-04,United Arab Emirates,CAD,19593
2019-10-04,Belgium,CAD,87675
2019-10-04,Latvia,AUD,30684
2019-10-04,Italy,GBP,85771
2019-10-04,Belgium,CAD,19150
2019-10-04,Latvia,USD,1471
2019-10-04,Italy,GBP,70471
2019-10-05,Austria,CAD,57986
2019-10-05,Chile,AUD,58039
2019-10-05,Chile,USD,80482
2019-10-05,United Arab Emirates,AUD,40435
2019-10-05,Italy,CAD,31189
2019-10-05,United States of America,USD,61333
2019-10-05,South Africa,AUD,90696
2019-10-05,United Kingdom,GBP,56642
2019-10-05,Latvia,GBP,59019
2019-10-05,Italy,GBP,2826
2019-10-05,United Arab Emirates,USD,82623
2019-10-05,South Africa,GBP,66946
2019-10-05,United States of America,AUD,53743
2019-10-05,Qatar,EUR,89241
2019-10-05,Belgium,USD,93116
2019-10-05,South Africa,GBP,17793
2019-10-05,United States of America,GBP,63216
2019-10-05,United Kingdom,EUR,73330
2019-10-05,Chile,AUD,99487
2019-10-05,Italy,GBP,4564
2019-10-05,Italy,GBP,29747
2019-10-05,Italy,AUD,17798
2019-10-05,United Kingdom,AUD,62454
2019-10-05,Italy,GBP,60111
2019-10-05,Italy,GBP,38519
2019-10-05,Latvia,EUR,38608
2019-10-05,South Africa,USD,44456
2019-10-05,Australia,GBP,92258
2019-10-05,Australia,EUR,23742
2019-10-05,Italy,AUD,15906
2019-10-05,United States of America,GBP,15448
2019-10-05,Australia,EUR,50279
2019-10-05,Latvia,EUR,61080
2019-10-05,Belgium,CAD,27406
2019-10-05,United Arab Emirates,AUD,47859
2019-10-05,Italy,AUD,3848
2019-10-05,Belgium,USD,69743
2019-10-05,United Kingdom,AUD,49203
2019-10-05,Austria,EUR,70591
2019-10-05,Australia,GBP,37186
2019-10-05,Chile,AUD,11129
2019-10-05,Qatar,EUR,15357
2019-10-05,United Kingdom,AUD,94068
2019-10-05,Latvia,USD,1535
2019-10-05,United Arab Emirates,CAD,35468
2019-10-05,United States of America,USD,31276
2019-10-05,Latvia,AUD,86513
2019-10-05,Belgium,GBP,30420
2019-10-05,Australia,CAD,19814
2019-10-05,South Africa,GBP,18429
2019-10-05,Belgium,GBP,4490
2019-10-05,Australia,AUD,90517
2019-10-05,Latvia,AUD,96067
2019-10-05,Belgium,EUR,6498
2019-10-05,South Africa,EUR,75163
2019-10-05,United Kingdom,GBP,46944
2019-10-05,Belgium,AUD,56936
2019-10-05,United Arab Emirates,EUR,30371
2019-10-05,Latvia,AUD,39320
2019-10-05,South Africa,GBP,86448
2019-10-05,United States of America,EUR,7505
2019-10-05,Belgium,AUD,25918
2019-10-05,Australia,GBP,75051
2019-10-05,United Arab Emirates,GBP,92820
2019-10-05,Italy,EUR,40373
2019-10-05,United Arab Emirates,USD,24893
2019-10-05,United States of America,GBP,67860
2019-10-05,South Africa,AUD,23894
2019-10-05,United Arab Emirates,USD,45849
2019-10-05,Chile,GBP,31732
2019-10-05,Qatar,AUD,89750
2019-10-05,United Arab Emirates,AUD,85790
2019-10-05,South Africa,EUR,70310
2019-10-05,Austria,USD,40416
2019-10-05,United Arab Emirates,CAD,71260
2019-10-05,Latvia,USD,9448
2019-10-05,Belgium,CAD,12962
2019-10-05,United States of America,AUD,49682
2019-10-05,United States of America,USD,17581
2019-10-05,United Kingdom,AUD,85248
2019-10-05,Italy,GBP,57815
2019-10-05,Belgium,CAD,45911
2019-10-05,Latvia,CAD,30161
2019-10-05,South Africa,EUR,10751
2019-10-05,Qatar,EUR,94361
2019-10-05,Austria,USD,17317
2019-10-05,Qatar,AUD,3810
2019-10-05,Australia,GBP,40143
2019-10-05,South Africa,EUR,39876
2019-10-05,United Kingdom,USD,994
2019-10-05,Latvia,USD,5487
2019-10-05,Qatar,EUR,50586
2019-10-05,Italy,AUD,68107
2019-10-05,Australia,AUD,35718
2019-10-05,Chile,USD,27985
2019-10-05,Austria,CAD,78367
2019-10-05,United Kingdom,EUR,99076
2019-10-05,Latvia,CAD,12047
2019-10-05,Australia,CAD,11056
2019-10-05,Belgium,CAD,7326
2019-10-05,United Kingdom,GBP,72085
2019-10-05,Chile,EUR,37923
2019-10-05,Australia,CAD,75877
2019-10-05,United States of America,USD,38276
2019-10-05,Australia,EUR,38142
2019-10-05,South Africa,USD,2076
2019-10-05,South Africa,CAD,83323
2019-10-05,Chile,CAD,31730
2019-10-05,United Kingdom,GBP,55637
2019-10-05,Australia,GBP,47579
2019-10-05,Italy,GBP,59232
2019-10-05,United States of America,AUD,32829
2019-10-05,Latvia,GBP,13359
2019-10-05,Qatar,EUR,57818
2019-10-05,Italy,GBP,64401
2019-10-05,South Africa,CAD,21408
2019-10-05,South Africa,CAD,5094
2019-10-05,Australia,USD,85562
2019-10-05,United States of America,EUR,19706
2019-10-05,Austria,AUD,77648
2019-10-05,Italy,CAD,79381
2019-10-05,Chile,EUR,86510
2019-10-05,South Africa,USD,86903
2019-10-05,United Kingdom,CAD,84063
2019-10-05,Chile,USD,11993
2019-10-05,United States of America,GBP,11321
2019-10-05,Latvia,EUR,42695
2019-10-05,United States of America,AUD,26238
2019-10-05,United States of America,AUD,74632
2019-10-05,Qatar,GBP,72813
2019-10-05,Italy,GBP,80902
2019-10-05,Italy,GBP,26974
2019-10-05,United Arab Emirates,EUR,22785
2019-10-05,Australia,GBP,32420
2019-10-05,Austria,GBP,74466
2019-10-05,Qatar,CAD,76733
2019-10-05,South Africa,EUR,5730
2019-10-05,Qatar,EUR,59848
2019-10-05,Australia,CAD,24948
2019-10-05,United States of America,EUR,5857
2019-10-05,South Africa,GBP,97274
2019-10-05,Qatar,EUR,70056
2019-10-05,Qatar,EUR,61233
2019-10-05,United Arab Emirates,USD,57460
2019-10-05,United Arab Emirates,USD,96642
2019-10-05,Belgium,GBP,39764
2019-10-05,Latvia,EUR,52274
2019-10-05,United Arab Emirates,AUD,19378
2019-10-05,United Kingdom,GBP,656
2019-10-05,Chile,GBP,98393
2019-10-05,United Kingdom,EUR,93292
2019-10-05,Austria,EUR,27611
2019-10-05,Italy,EUR,92924
2019-10-05,Australia,EUR,10026
2019-10-05,United States of America,USD,98677
2019-10-05,Chile,EUR,38632
2019-10-05,United Kingdom,GBP,69963
2019-10-05,Qatar,CAD,6914
2019-10-05,Qatar,CAD,3906
2019-10-05,United States of America,EUR,40981
2019-10-05,United Kingdom,CAD,6468
2019-10-05,United Arab Emirates,AUD,40567
2019-10-05,United Arab Emirates,CAD,13205
2019-10-05,United States of America,EUR,18974
2019-10-05,Australia,USD,83983
2019-10-05,Italy,CAD,61199
2019-10-05,Latvia,USD,3446
2019-10-05,Belgium,USD,57156
2019-10-05,South Africa,EUR,19013
2019-10-05,Qatar,AUD,74040
2019-10-05,Austria,CAD,27065
2019-10-05,Chile,CAD,99030
2019-10-05,Italy,USD,977
2019-10-05,Belgium,EUR,94644
2019-10-05,United Arab Emirates,GBP,59179
2019-10-05,Australia,AUD,5150
2019-10-05,Austria,AUD,64218
2019-10-05,United Arab Emirates,AUD,74145
2019-10-05,Chile,EUR,6147
2019-10-05,Qatar,AUD,10039
2019-10-05,United Arab Emirates,EUR,34227
2019-10-05,South Africa,GBP,23145
2019-10-05,Italy,GBP,29718
2019-10-05,Latvia,AUD,13832
2019-10-05,Austria,AUD,63040
2019-10-05,Chile,AUD,23172
2019-10-05,South Africa,AUD,59246
2019-10-05,Australia,AUD,72738
2019-10-05,Australia,USD,82476
2019-10-05,United States of America,CAD,18068
2019-10-05,Chile,AUD,96712
2019-10-05,Qatar,USD,1568
2019-10-05,United Arab Emirates,GBP,13940
2019-10-05,United Arab Emirates,AUD,24092
2019-10-05,United Arab Emirates,CAD,24589
2019-10-05,United States of America,AUD,41356
2019-10-05,Latvia,USD,22559
2019-10-05,United Kingdom,EUR,55058
2019-10-05,United Arab Emirates,CAD,96730
2019-10-05,Chile,EUR,54917
2019-10-05,United Kingdom,USD,7751
2019-10-05,Italy,GBP,8446
2019-10-05,Belgium,EUR,7668
2019-10-05,Qatar,AUD,79026
2019-10-05,Belgium,AUD,6883
2019-10-05,United Kingdom,CAD,89091
2019-10-05,Latvia,USD,99981
2019-10-05,Austria,CAD,28987
2019-10-05,United Arab Emirates,CAD,76844
2019-10-05,Chile,USD,53051
2019-10-05,United Arab Emirates,AUD,48847
2019-10-05,Australia,CAD,55624
2019-10-05,Austria,GBP,59775
2019-10-05,Chile,CAD,81447
2019-10-05,Chile,GBP,30778
2019-10-05,South Africa,AUD,46622
2019-10-05,Austria,USD,68815
2019-10-05,Belgium,AUD,15321
2019-10-05,United Arab Emirates,AUD,94023
2019-10-05,Belgium,AUD,92540
2019-10-05,Belgium,EUR,85466
2019-10-05,Qatar,AUD,36824
2019-10-05,United Kingdom,GBP,50297
2019-10-05,Australia,USD,55594
2019-10-05,Australia,AUD,36179
2019-10-05,Qatar,AUD,43754
2019-10-05,Belgium,GBP,91510
2019-10-05,United Kingdom,AUD,44931
2019-10-05,United Arab Emirates,USD,91435
2019-10-05,Belgium,EUR,98566
2019-10-05,Italy,EUR,21745
2019-10-05,United Arab Emirates,CAD,9733
2019-10-05,United Arab Emirates,CAD,14402
2019-10-05,South Africa,EUR,97908
2019-10-05,Chile,EUR,78415
2019-10-05,Chile,EUR,85718
2019-10-05,Latvia,CAD,65222
2019-10-05,Australia,AUD,15454
2019-10-05,United Arab Emirates,AUD,7245
2019-10-05,Australia,AUD,55867
2019-10-05,Qatar,EUR,98890
2019-10-05,Belgium,GBP,2906
2019-10-05,Australia,USD,23583
2019-10-05,Belgium,CAD,56344
2019-10-05,United States of America,USD,59648
2019-10-05,Belgium,CAD,85704
2019-10-05,South Africa,GBP,7148
2019-10-05,Chile,USD,61398
2019-10-05,Latvia,EUR,16671
2019-10-05,United Kingdom,AUD,75709
2019-10-05,Qatar,USD,15263
2019-10-05,United Arab Emirates,GBP,17456
2019-10-05,Austria,EUR,25724
2019-10-05,United Kingdom,AUD,98877
2019-10-05,Belgium,USD,88884
2019-10-05,Chile,EUR,72863
2019-10-05,United States of America,GBP,54866
2019-10-05,United States of America,GBP,93125
2019-10-05,South Africa,EUR,97778
2019-10-05,South Africa,EUR,6119
2019-10-05,Chile,EUR,46225
2019-10-05,Latvia,USD,90348
2019-10-05,Italy,USD,77139
2019-10-05,United States of America,USD,45217
2019-10-05,United Arab Emirates,GBP,84458
2019-10-05,Latvia,GBP,36300
2019-10-05,Austria,GBP,26507
2019-10-05,Belgium,AUD,36055
2019-10-05,United Kingdom,AUD,75092
2019-10-05,Latvia,CAD,60838
2019-10-05,Austria,USD,13556
2019-10-05,United Arab Emirates,EUR,60553
2019-10-05,United Kingdom,GBP,47448
2019-10-05,Belgium,USD,35920
2019-10-05,Australia,CAD,68669
2019-10-05,Qatar,EUR,66018
2019-10-05,Australia,USD,45629
2019-10-05,Belgium,CAD,38359
2019-10-05,South Africa,GBP,26974
2019-10-05,United Arab Emirates,CAD,6848
2019-10-05,Australia,CAD,85873
2019-10-05,Latvia,AUD,26739
2019-10-05,Italy,GBP,76870
2019-10-05,United Kingdom,USD,35558
2019-10-05,United Kingdom,AUD,33505
2019-10-05,South Africa,AUD,68769
2019-10-05,Qatar,EUR,7054
2019-10-05,Latvia,AUD,98780
2019-10-05,Austria,GBP,70488
2019-10-05,Italy,USD,96144
2019-10-05,Latvia,USD,89909
2019-10-05,United States of America,CAD,32496
2019-10-05,United States of America,EUR,59546
2019-10-05,Qatar,EUR,9623
2019-10-05,United States of America,EUR,11662
2019-10-05,Austria,CAD,48031
2019-10-05,Qatar,EUR,44066
2019-10-05,United Arab Emirates,EUR,15949
2019-10-05,South Africa,AUD,81072
2019-10-05,United States of America,GBP,97766
2019-10-05,Latvia,EUR,77261
2019-10-05,United Kingdom,AUD,1136
2019-10-05,Austria,USD,45479
2019-10-05,Austria,AUD,42222
2019-10-05,Italy,EUR,56689
2019-10-05,Italy,EUR,37824
2019-10-05,Italy,CAD,88749
2019-10-05,Chile,EUR,58713
2019-10-05,Chile,EUR,31906
2019-10-05,United Kingdom,EUR,97856
2019-10-05,Latvia,CAD,67121
2019-10-05,Italy,AUD,50635
2019-10-05,Qatar,CAD,57789
2019-10-05,Italy,EUR,74371
2019-10-05,United Kingdom,USD,31946
2019-10-05,Chile,USD,99368
2019-10-05,United Kingdom,AUD,64039
2019-10-05,Qatar,EUR,51526
2019-10-05,Austria,AUD,88028
2019-10-05,Qatar,USD,51031
2019-10-05,Austria,CAD,13931
2019-10-05,United Kingdom,EUR,66513
2019-10-05,Belgium,USD,72559
2019-10-05,Belgium,CAD,5528
2019-10-05,Austria,AUD,944
2019-10-05,United States of America,GBP,64191
2019-10-05,Qatar,CAD,48383
2019-10-05,United Arab Emirates,EUR,5413
2019-10-05,Australia,EUR,46076
2019-10-05,Belgium,CAD,86643
2019-10-05,United Kingdom,AUD,92210
2019-10-05,Latvia,CAD,14754
2019-10-05,South Africa,USD,46684
2019-10-05,United States of America,USD,99403
2019-10-05,United States of America,GBP,71134
2019-10-05,Qatar,CAD,579
2019-10-05,Austria,EUR,13842
2019-10-05,Chile,EUR,52426
2019-10-05,United States of America,EUR,31585
2019-10-05,Latvia,CAD,95570
2019-10-05,United Arab Emirates,USD,66599
2019-10-05,United Arab Emirates,CAD,61445
2019-10-05,Australia,GBP,30919
2019-10-05,United Arab Emirates,EUR,2548
2019-10-05,United States of America,EUR,87351
2019-10-05,United States of America,GBP,33512
2019-10-05,United Arab Emirates,EUR,51562
2019-10-05,Chile,GBP,83948
2019-10-05,United Arab Emirates,EUR,31870
2019-10-05,Chile,CAD,13500
2019-10-05,Chile,USD,41787
2019-10-05,Belgium,EUR,50599
2019-10-05,Australia,EUR,46352
2019-10-05,Australia,GBP,53660
2019-10-05,United States of America,GBP,74806
2019-10-05,United States of America,GBP,20046
